cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,current_player,turns_played,winner
0,3,0,4,4,0,6,0,1,0,0,0,0,1,1,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-3,0,-5,0,-1,-1,0,0,-3,0,-1,-1,0,0,0,-4,0,0,-4,-6,0,1,42,1
4,2,3,5,0,4,6,0,0,1,0,0,3,1,1,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,-5,-2,0,-1,0,0,0,-1,-1,0,-3,-3,-1,-1,-1,-4,0,0,0,-6,0,-2,-4,0,15,1
4,0,0,0,6,3,0,4,1,1,0,5,1,1,1,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,-2,-1,3,-1,-1,0,0,-1,-1,-3,-1,-4,-2,-3,-5,-4,0,-6,0,0,15,0
4,2,3,5,6,3,0,4,1,1,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-4,-2,-3,-5,-6,-3,-2,-4,0,5,0
4,0,0,5,4,0,6,0,1,1,1,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-1,-2,0,0,-1,-1,-1,0,-3,-1,-1,-1,-4,0,0,-5,-6,0,0,-4,0,21,1
0,0,4,4,0,0,6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-1,1,5,0,0,1,-1,-1,0,-4,0,0,0,0,0,-5,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,-4,0,0,-6,0,1,52,1
4,2,0,5,6,3,0,4,1,0,0,0,0,1,1,1,0,1,0,0,0,-2,0,0,0,3,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-5,0,0,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-4,0,-3,0,-6,0,-2,-4,1,18,0
4,2,3,5,6,3,2,4,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,-2,-4,0,3,0
4,0,3,5,6,3,2,4,1,1,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-4,-2,0,-5,-6,-3,-2,-4,0,7,0
-4,0,0,5,0,4,6,0,0,-5,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,1,0,-1,-1,-1,0,0,0,-6,0,-3,0,-4,0,37,0
0,0,0,-6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,1
4,0,3,5,0,4,6,0,1,1,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,-5,0,0,0,0,0,-3,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-4,0,-3,0,0,-4,-6,0,0,21,0
4,2,0,5,6,0,0,4,1,1,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,-1,2,0,0,0,-1,0,0,-3,-1,-2,0,-1,0,-1,-1,-2,0,-1,-1,0,-4,0,-3,-5,-6,0,0,-4,1,14,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-5,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-6,0,0,0,0,-4,0,0,0,0,1,84,0
0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,6,-5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,5,-1,0,-1,-1,0,0,-4,-1,0,-1,0,0,0,0,-4,0,-6,0,1,64,0
4,0,0,0,6,0,0,4,0,1,1,2,0,0,1,1,1,3,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-4,0,-3,-5,0,0,-6,0,1,26,0
0,4,0,4,0,0,6,0,1,0,-4,0,5,1,3,1,0,1,0,0,0,0,1,0,0,-3,0,-1,1,0,0,2,0,0,0,0,-1,0,0,0,0,-5,0,0,-3,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,0,-4,0,0,0,-6,0,1,42,0
4,2,0,5,6,0,0,4,1,1,0,0,0,-2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3,0,0,-3,0,2,-1,0,-3,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,-4,-6,0,1,30,1
4,2,3,5,6,0,0,4,1,1,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-2,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-4,0,-3,-5,-6,-3,-2,-4,0,5,1
4,2,3,6,4,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,-1,0,0,-3,0,0,-1,0,0,0,0,-1,-1,-1,-4,-2,-3,0,0,-4,-6,0,1,34,0
4,2,3,0,6,3,0,4,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0,0,-5,-1,0,-1,-4,-2,-3,0,-6,-3,0,-4,1,18,0
4,2,3,0,6,0,0,4,1,1,1,1,0,1,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,-2,0,0,0,0,0,-1,-1,-1,0,-5,0,-1,-1,-4,0,-3,0,-6,-3,0,-4,1,16,0
4,2,0,5,0,4,6,0,0,1,1,0,0,1,0,0,0,0,3,1,0,-1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-1,0,0,-5,-1,0,-1,-1,0,-3,-1,-1,0,-4,0,0,0,-6,0,-2,-4,1,24,0
4,0,0,0,0,4,0,6,1,1,0,2,0,-3,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,-4,0,0,0,0,-1,0,0,0,0,0,-2,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,-6,-4,0,0,1,36,0
4,0,0,4,0,6,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,3,0,-2,0,0,0,-1,0,0,0,0,-1,-1,-1,-4,0,0,0,-6,0,0,-4,0,35,1
4,0,3,5,6,3,2,4,0,1,0,0,0,1,1,1,0,0,2,0,1,0,0,0,1,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,-1,0,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,0,-4,0,9,0
4,0,0,4,0,0,0,6,1,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-2,0,0,-4,0,-1,0,0,-1,0,-1,-1,0,-3,0,0,0,0,0,-6,0,0,0,0,3,1,38,1
4,2,3,0,0,4,6,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,-1,1,-1,-3,0,0,-1,0,0,0,0,-1,-1,-1,-4,-2,-3,-5,0,-4,-6,0,1,28,0
4,0,0,5,0,4,6,0,1,1,1,0,0,1,0,1,0,0,2,0,3,1,0,0,0,0,3,1,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,-1,-1,0,0,-1,-1,-1,-1,-4,-2,0,0,-6,-3,0,-4,0,19,0
4,2,0,0,6,0,0,4,1,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,2,-2,0,-1,-1,-1,-4,0,-3,-6,0,-3,0,-4,1,26,1
4,0,3,0,0,4,6,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,-2,0,0,-1,5,0,-2,-3,0,0,-1,0,-4,0,-5,0,-6,0,-4,0,47,1
4,0,3,5,6,0,0,4,1,1,1,0,3,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,-5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,0,-1,0,-4,-2,0,0,-6,-3,-2,-4,0,15,1
4,0,0,5,6,3,2,4,1,1,0,3,0,1,1,1,0,0,2,0,1,0,0,0,0,-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,-1,-1,-1,-1,0,-1,-1,-1,-4,-2,-3,-5,0,-4,-6,0,0,9,0
0,0,0,0,4,0,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,-1,0,0,0,0,0,0,-6,0,-3,0,0,0,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-4,1,66,1
4,0,0,0,0,0,6,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-4,0,0,0,0,0,-6,0,1,64,1
4,0,3,5,6,3,2,4,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,0,-4,0,3,1
4,2,3,5,6,3,2,4,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,-1,-1,-1,-1,0,-1,-1,-1,-4,-2,-3,-5,-6,-3,0,-4,1,4,1
4,2,3,5,6,3,2,4,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,0,-4,1,2,1
4,0,3,5,0,4,6,0,1,0,1,0,3,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,-5,0,0,0,0,0,0,0,1,-1,0,0,0,0,-2,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-4,0,-3,0,-6,-3,0,-4,1,20,0
4,0,0,0,0,4,6,0,0,0,0,0,2,1,0,1,0,1,0,0,0,3,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-3,-2,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-6,-4,-4,0,0,0,0,41,0
4,0,3,0,6,3,2,4,1,1,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0,-1,-1,0,-3,-1,-1,-1,-4,0,-3,-5,-6,0,-2,-4,1,14,0
0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,0,0,-4,0,-1,0,0,3,0,0,0,-1,0,0,0,4,0,0,-1,-4,-6,0,0,0,0,4,0,0,77,1
4,2,3,5,6,3,2,4,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,0,-4,0,5,0
0,0,6,4,0,0,0,4,1,1,1,0,0,0,1,1,0,0,2,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,-1,-2,0,0,-2,0,0,0,0,-1,-1,-1,0,-1,-5,-1,0,0,-4,0,-3,0,-6,0,0,-4,0,25,1
4,2,0,0,4,0,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-1,0,-6,0,-1,0,-1,0,0,-1,0,2,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,0,49,1
0,0,4,0,6,0,0,4,0,0,0,0,2,1,1,1,1,0,0,0,3,0,0,0,0,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,-6,-4,0,0,0,-4,0,39,0
0,4,0,0,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,1,0,0,0,0,-5,0,3,0,0,-1,0,0,0,-1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-4,-6,0,1,60,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,6,0,1,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,1,0,0,1,-1,0,-1,0,-1,0,0,-3,0,0,0,-1,0,-1,-4,0,-2,0,0,-6,0,0,1,68,1
0,4,0,5,4,0,6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,-1,-1,0,0,-2,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,-3,-1,-4,0,0,-5,-4,0,-6,0,0,33,1
0,0,0,4,0,0,6,0,1,1,0,0,-5,-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,5,0,0,0,-6,0,0,0,0,0,0,0,0,0,71,0
4,2,3,5,6,3,2,4,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,-2,-4,0,1,1
0,0,0,0,4,6,0,0,0,1,0,0,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,-3,-3,-1,0,0,-1,-1,0,-5,0,-6,-1,0,-4,0,0,0,0,0,0,0,1,44,1
4,0,3,5,6,0,0,4,0,1,0,2,3,1,1,0,1,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-3,0,0,-2,-1,-1,-2,0,0,-1,-1,0,0,0,-1,-1,-1,-4,0,0,-5,-6,-3,0,-4,0,15,0
4,0,3,5,0,4,6,0,1,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-1,-1,-2,0,0,0,-1,0,-3,-3,-1,-1,-1,-4,0,0,-5,-6,0,0,-4,1,18,1
0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0,0,4,0,2,1,-4,0,0,2,0,0,0,0,0,0,-5,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,-1,0,0,-1,-6,-1,0,0,-3,0,0,0,0,0,1,50,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,6,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-6,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1
4,2,0,5,0,4,6,0,1,1,0,0,3,1,1,1,0,0,0,0,3,2,0,0,0,-1,0,1,0,0,-3,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-2,-1,-1,0,-4,-2,0,-5,-6,-3,0,-4,1,22,1
4,0,3,5,6,3,0,4,1,1,1,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,1,1,0,-3,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-4,-2,0,-5,-6,-3,-2,-4,1,8,0
4,0,0,5,0,4,6,0,0,1,1,3,2,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,-3,0,-1,-1,-4,0,0,-5,0,-4,-6,0,1,38,0
4,0,0,0,4,0,6,0,1,1,5,2,3,1,1,1,0,0,1,0,3,2,0,0,0,0,0,0,0,-3,-3,0,0,0,-2,-1,0,0,0,0,0,0,0,0,0,-2,0,-1,-1,-1,-5,0,0,-1,-1,0,-4,0,0,0,0,-4,-6,0,1,28,0
4,0,3,5,4,0,6,0,1,1,1,1,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,-1,0,0,0,0,0,0,0,-2,0,0,-2,-1,0,-1,-1,0,-1,-1,-1,-3,-1,-4,0,-3,-5,-6,0,0,-4,0,11,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-1,0,-4,0,0,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,-6,0,0,0,59,0
4,2,3,5,6,3,2,4,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,-2,-4,0,1,0
0,0,6,4,0,3,0,4,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,-1,0,-2,-1,0,0,0,3,0,-1,0,-3,0,-1,-3,-2,-4,0,0,-5,0,-4,-6,0,1,34,1
0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-6,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,129,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,3,1,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,1,98,1
4,2,3,5,0,4,6,0,1,1,1,1,0,1,1,1,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,-1,-3,0,-1,0,0,0,-1,0,-2,0,0,-2,0,0,0,0,-1,-1,0,-1,-1,-1,-4,0,-3,-5,-6,0,0,-4,1,12,1
4,2,3,0,4,0,6,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-3,0,0,0,0,1,0,0,0,0,0,-1,0,-3,0,0,0,0,0,0,-1,0,0,5,0,-1,-1,-5,0,-1,3,0,-2,-4,0,0,0,0,-4,0,-6,0,33,0
0,0,0,0,4,0,6,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,5,0,0,0,-2,0,-1,0,0,-4,-1,-1,0,0,-4,0,2,0,0,0,0,0,0,0,-6,0,0,59,1
4,0,3,0,6,3,0,4,1,1,0,0,0,1,1,1,0,0,2,0,1,2,0,0,5,-3,0,1,0,0,0,0,0,0,0,-1,0,-3,0,0,0,0,-2,0,0,-2,0,0,-1,-1,-1,0,0,-1,-1,-1,-4,0,0,-5,-6,0,0,-4,1,14,0
4,0,0,0,6,3,0,4,0,1,1,0,2,0,0,0,1,0,2,5,3,1,0,0,0,-3,0,0,0,0,1,0,-5,0,0,-2,-1,0,0,1,0,0,-2,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,-6,-4,0,0,0,-4,1,28,0
0,0,6,4,0,0,0,0,0,1,1,5,0,0,0,4,1,0,0,0,3,0,0,0,0,0,-5,2,-3,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,-1,-3,-1,0,0,-4,0,0,-4,-6,0,0,41,0
0,0,0,0,0,0,0,0,1,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-6,-1,0,-1,0,0,0,-4,0,0,0,0,0,39,0
0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,0
4,0,0,0,0,0,0,0,0,0,-6,0,-1,0,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,0,0,0,6,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,78,0
4,0,0,5,6,0,0,4,0,3,1,1,0,0,3,0,1,1,2,0,0,-1,1,1,0,0,0,-3,0,2,0,0,-1,0,0,0,0,-3,0,0,0,0,-1,0,0,-2,0,0,0,-1,0,0,0,-1,-1,-1,-4,-2,0,-5,-4,0,-6,0,1,26,0
4,0,3,0,6,3,2,4,1,1,1,1,0,1,1,1,0,0,0,0,1,5,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-2,0,0,0,-1,-1,-1,0,-1,-1,-1,-4,0,-3,-5,-6,-3,0,-4,1,10,1
4,0,0,0,6,3,0,4,0,0,1,0,5,1,1,1,1,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-3,0,-1,-1,-1,-1,-1,0,-1,-1,0,-4,0,-3,-5,-4,0,-6,0,1,24,1
4,2,3,5,6,0,0,4,1,1,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,-3,0,-1,0,0,0,0,0,-2,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-4,0,-3,-5,-6,0,-2,-4,1,6,0
0,-4,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,-2,0,-1,0,0,-1,0,-5,-1,-1,0,-4,0,0,0,0,0,-6,0,1,70,0
4,2,0,0,0,0,0,-5,1,1,1,5,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,0,-2,0,0,-1,-1,-1,0,0,0,4,-1,0,0,-6,0,-4,0,0,-4,1,34,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,5,0,-6,0,0,59,1
4,2,3,5,6,3,2,4,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,-2,-4,0,1,1
4,0,3,0,6,0,0,4,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-3,-1,-1,-1,-4,0,-3,-5,0,-4,-6,0,1,20,0
4,2,3,5,6,3,0,4,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-4,0,-3,-5,-6,-3,-2,-4,1,6,1
4,0,0,5,4,0,6,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,-5,0,-1,0,-4,0,-3,0,-6,-3,0,0,1,32,1
4,2,3,5,6,3,2,4,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-4,-2,-3,-5,-6,-3,-2,-4,0,3,0
4,2,3,5,0,4,6,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,-3,0,-1,0,0,0,0,0,-2,0,0,-2,0,0,-1,-1,-1,-1,0,-1,-1,-1,-4,0,-3,-5,-6,0,0,-4,1,8,0
0,0,0,6,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,-4,0,0,0,0,-6,0,1,60,0
0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,3,0,0,-6,-1,-1,0,0,0,0,0,0,0,0,0,47,0
4,0,3,0,0,0,6,0,3,1,1,5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,-2,-1,4,0,0,0,0,0,-1,0,0,0,0,0,-3,-1,0,0,0,0,0,-1,-1,0,0,-4,0,-5,0,-4,-6,0,1,40,1
4,0,0,0,0,0,6,0,0,-3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,0,-2,0,-1,0,0,-1,0,0,-1,-1,0,0,-4,0,0,0,0,-6,0,1,62,1
